No.,Name,URL,Type
162,"Deutsche Rück (2017) Sturmdokumentation Deutschland 2016. Deutsche Rückversicherung Aktiengesellschaft, Düsseldorf",https://www.deutscherueck.de/fileadmin/Downloads/Sturmdoku_2016_web.pdf,Insurer/reinsurer publication
163,"Deutsche Rück (2018) Sturmdokumentation Deutschland 2017. Deutsche Rückversicherung Aktiengesellschaft, Düsseldorf",https://www.deutscherueck.de/fileadmin/Downloads/Sturmdoku_2017_web.pdf,Insurer/reinsurer publication
164,Deutsche Welle (2017) Schwere Unwetter in Österreich und italien. 6.8.2017,https://www.dw.com/de/schwere-unwetter-in-%C3%B6sterreich-und-italien/a-39985280,News report
165,DGPR -  Direction Générale de la Prévention des Risques (2022) Base de données historiques sur les inondations,https://bdhi.developpement-durable.gouv.fr/,National disaster database
166,DHnet (2003) Un village coupé en deux! 2.1.2003,https://www.dhnet.be/actu/faits/2003/01/02/un-village-coupe-en-deux-JEJWZS2XTRAGXCHHRS5TTMCDQY/,News report
167,DHnet (2008) 33 millions d'euros d'assurances pour les inondations de mai-juin. 24.9.2008,https://www.dhnet.be/actu/belgique/2008/09/24/33-millions-deuros-dassurances-pour-les-inondations-de-mai-juin-EERPLY3HVBE63IZALN6IGY2Y2A/,News report
168,"Diakakis, M. (2014) An inventory of flood events in Athens, Greece, during the last 130 years. Seasonality and spatial distribution. Journal of Flood Risk Management, 7(4), 332-343.",doi:10.1111/jfr3.12053,Scientific paper
169,Diari de Tarragona (2020) VÍDEOS: El río Gaià se desborda y el pantano de Riudecanyes desembalsa. 21.4.2020,https://www.diaridetarragona.com/tarragona/el-rio-gai-se-desborda-y-el-pantano-de-riudecanyes-desembalsa-20200421-0076-EHdt202004210076,News report
170,Diario de Mallorca (2019) Inundaciones en Mallorca: El temporal causa estragos en la isla. 3.12.2019,https://www.diariodemallorca.es/mallorca/2019/12/03/inundaciones-mallorca-temporal-causa-estragos-2823524.html,News report
171,"Díaz de Terán, J. R., et al. (1997) Spain. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 429-456",https://doi.org/10.1016/S0928-2025(97)80019-3,Scientific paper
172,"Diéfthynsi Apokatástasis Epiptóseon Fysikón Katastrofón (2001) ΑΠΟΦΑΣΗ ΔΑΕΦΚ/οικ.8544/B9β, 6.9.2001",http://www.yas.gr/apofaseis/20135211338350.%CE%BF%CE%B9%CE%BA%208544.pdf,Government report
173,"Diéfthynsi Apokatástasis Epiptóseon Fysikón Katastrofón (2016) ΑΠΟΦΑΣΗ ΔΑΕΦΚ/οικ.3056/A321, 23.6.2016.",http://www.yas.gr/apofaseis/20167129430.%CE%BF%CE%B9%CE%BA%203056.pdf,Government report
174,Diena (2017) Šilutės rajone - potvynis. 7.10.2017,https://www.diena.lt/naujienos/lietuva/salies-pulsas/silutes-rajone-potvynis-832146.,News report
175,dir.bg (2020) Potop otne zhivota na 10 voĭnitsi v reka Vŭrbitsa. 12.12.2020,https://dnes.dir.bg/obshtestvo/potop-otne-zhivota-na-10-voynitsi-v-reka-varbitsa-30-g-po-kasno-edin-ot-otselelite-razkazva,News report
176,DIREN P.A.C.A. (1994) LES CRUES 1993 - 1994 en PROVENCE ALPES - COTE D'AZUR.,http://pluiesextremes.meteo.fr/france-metropole/IMG/sipex_pdf/1994_01_06_DIREN_crues_1993_94_PACA.pdf,Government report
177,DREAL Centre-Val de Loire (2022) Évaluation préliminaire du risque d’inondation sur le bassin Loire-Bretagne (EPRI).,https://www.centre-val-de-loire.developpement-durable.gouv.fr/evaluation-preliminaire-du-risque-d-inondation-sur-a832.html,Government webpage
178,"DREAL Corse - Direction Régionale de l’Environnement, de l’Aménagement et du Logement Corse (2019) L’évaluation préliminaire des risques d’inondation (EPRI)",https://www.corse.developpement-durable.gouv.fr/l-evaluation-preliminaire-des-risques-d-inondation-a1549.html,Government webpage
179,"DREAL Hauts-de-France - Direction Régionale de l’Environnement, de l’Aménagement et du Logement Hauts-de-France (2011) Liste des inondations significatives du passe",http://www.artois-picardie.eaufrance.fr/IMG/xls/annexe_6.2_liste_des_inondations_significatives_du_passe.xls,Government report
180,DREAL Hauts-de-France (2018) Évaluation préliminaire des risques d’inondation.,https://www.hauts-de-france.developpement-durable.gouv.fr/?Evaluation-preliminaire-des-risques-d-inondation,Government webpage
181,DRIEE (2022) Mise à disposition de l’Evaluation préliminaire des risques d’inondation (EPRI) et de son addendum,https://www.drieat.ile-de-france.developpement-durable.gouv.fr/mise-a-disposition-de-l-evaluation-preliminaire-a1074.html,Government webpage
182,Drogheda Independent (2014) Flood recalled tragedy of 1958 when two died. 18.11.2014,https://www.independent.ie/regionals/droghedaindependent/news/flood-recalled-tragedy-of-1958-when-two-died-30753272.html,News report
183,"Dyrlaga (2021) POWÓDŹ 1908 r. Gminne Centrum Kultury, Promocji, Turystyki Radziechowy-Wieprz.",https://cowkulturze.pl/powodz-1908-r/,Government webpage
184,Dziennik Polski (2005) Woda przyszła z gór. 26.8.2005,https://dziennikpolski24.pl/woda-przyszla-z-gor/ar/1598538,News report
185,Echo Dnia Świętokrzyskie (2006) Wojna nerwów z powodzią w tle. 6.4.2006,https://echodnia.eu/swietokrzyskie/wojna-nerwow-z-powodzia-w-tle/ar/8240244,News report
186,Eco Diving Center (2021). Ναυάγιο BYRON Ι,https://www.ecodivingcenter.com/diving_trips/nauagio-byron-1-kriti/,Private webpage
187,"Eden, P. (2002) January 1982 - Record cold and snow. WeatherOnline",http://www.weatheronline.co.uk/reports/philip-eden/Record-cold-and-snow.htm,Private webpage
188,Edinburgh Live (2023) Recalling the horrific Edinburgh floods that brought capital to its knees. 2.5.2023,https://www.edinburghlive.co.uk/news/history/recalling-horrific-edinburgh-floods-brought-26823433,News report
189,EEA - European Environment Agency (2015) Flood phenomena ,http://www.eea.europa.eu/data-and-maps/data/european-past-floods/flood-phenomena,International disaster database
190,Eichsfelder Nachrichten (2015) Neue Erkenntnisse zu Hochwasser in Rustenfelde. 10.11.2015,https://www.eichsfelder-nachrichten.de/news/news_lang.php?ArtNr=180365,News report
191,EIONET (2016) Deliveries for Floods Directive - Preliminary Flood Risk Assessment and Areas of Potential Significant Flood Risk,http://rod.eionet.europa.eu/obligations/601/deliveries?id=601&id=601&id=601&id=601&id=601&id=601&id=601&id=601&id=601&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&tab=deliveries&d-4014547-p=1&d-4014547-o=2&d-4014547-s=2,International disaster database
192,El Mundo (2016) Buscan a una mujer arrastrada por las inundaciones tras las fuertes lluvias en Barcelona. 27.11.2016,https://www.elmundo.es/cataluna/2016/11/27/583ad553e5fdeacc158b46c5.html,News report
193,"El Pais (1983a) 1.000 muertos por las riadas en los últimos 30 años. El Pais, 28.8.1983.",http://elpais.com/diario/1983/08/28/espana/430869613_850215.html,News report
194,"El Pais (1983b) El Gobierno estima en 554.343 millones las pérdidas por las riadas. El Pais, 1.9.1983.",http://elpais.com/diario/1983/09/01/portada/431215203_850215.html,News report
195,El Pais (2015) Evacuadas unas 1.500 personas en Zaragoza por la crecida del Ebro. 28.2.2015,https://elpais.com/politica/2015/02/28/actualidad/1425109293_428341.html,News report
196,"El Pais (2018) Body of motorcyclist found in Girona, after he was swept away following heavy rain. 16.11.2018",https://english.elpais.com/elpais/2018/11/16/inenglish/1542364656_163390.html,News report
197,El Periodico (2018) Muere una persona cuyo coche fue arrastrado por el agua en Rubí. 17.8.2018,https://www.elperiodico.com/es/tiempo/20180817/alerta-de-inundaciones-por-las-tormentas-en-catalunya-6992520,News report
198,"Engen, L. K. (1988) Flommen på Sør- og Østlandet i oktober 1987. NVE Publikasjon Nr V 15 1988, Vassdragsdirektoratet.",https://publikasjoner.nve.no/publikasjonV/publikasjonV_15.pdf,Government report
199,"Environment Agency (2000) Christmas Floods 1999, Volume Two: Appendices. Environment Agency Southern Region, 76 pp.",http://www.environmentdata.org/fedora/repository/ealit:579/OBJ/20000830.pdf,Government report
200,"Environment Agency (2001) Lessons learned - Autumn 2000 floods. Technical report, Environment Agency, United Kingdom.",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/292917/geho0301bmxo-e-e.pdf,Government report
201,"Environment Agency (2006) Cumbria Floods Technical Report. Factual report on meteorology, hydrology and impacts of January 2005 flooding in Cumbria. ",http://www.bramptonweather.co.uk/data/CarlisleFloods2005.pdf,Government report
202,Environment Agency (2022) Recorded Flood Outlines,https://data.gov.uk/dataset/recorded-flood-outlines1,National disaster database
203,"Enviroportal (2013) Výberový prehľad najväčších povodní na území samostatnej SR od roku 1993. TASR, 4.6.2013",https://www.enviroportal.sk/clanok/vyberovy-prehlad-najvacsich-povodni-na-uzemi-samostatnej-sr-od-roku-1993,News report
204,E-Obce.sk (2010) Topľa už nebude strašiť ani potápať. 26.5.2010.,https://www.e-obce.sk/clanky/1423.html,News report
205,ERMIS-F (2020) Flood events,https://ermis-apps.ermis-f.eu/kb/l/FloodIncident/,National disaster database
206,"Ethnos (2021) Κακοκαιρία: Ιανός, Αθηνά, Μπάλλος - Καταιγίδες που ρήμαξαν, παλιά ιστορία στον τόπο μας η καταστροφή. 17.10.2021",https://www.ethnos.gr/greece/article/124431/kakokairiaianosathhnampalloskataigidespoyrhmaxanpaliaistoriastontopomashkatastrofh,News report
207,"European Commission (2016) EMSN-028. Flood delineation and damage assessment, France. Technical Report. Copernicus Emergency Management Service - Mapping",https://emergency.copernicus.eu/mapping/list-of-components/EMSN028,Government report
208,"European Commission (2017) Assessment report on the flash flood events in Latvia, Croatia and Norway during autumn 2017. European Flood Awareness System, Detailed Assessment Report, EFAS Disseminasion Service, Specific Contract no. 3.",https://www.efas.eu/sites/default/files/2018-08/DETAILED-ASSESSMENT-REPORT_flash-floods-events-2017.pdf,Government report
209,"European Commission (2019a) EMSN054: Assessment of flood risk and economic impact, Drin river basin, Balkans. Copernicus Emergency Management Service - Mapping",https://emergency.copernicus.eu/mapping/list-of-components/EMSN054,Government report
210,"European Commission (2019b) Assessment report on the flood events in Spain and Italy during autumn 2018. European Flood Awareness System, Detailed Assessment Report, EFAS Disseminasion Service, Specific Contract no. 4",https://www.efas.eu/sites/default/files/2019-07/Detailed_assessment_report_2018.pdf,Government report
211,European Commission (2022) List of EMS Rapid Mapping Activations.,https://emergency.copernicus.eu/mapping/list-of-activations-rapid,International disaster database
212,European Commission (2023) Beneficiary States of the EU Solidarity Fund Interventions since 2002 - Only Natural Disasters. April 2023.,https://ec.europa.eu/regional_policy/sources/funding/solidarity-fund/interventions_natural_disaster.pdf,Government report
213,"Faccini, F., Luino, F., Sacchini, A., Turconi, L., and De Graff, J. V. (2015) Geohydrological hazards and urban development in the Mediterranean area: an example from Genoa (Liguria, Italy). Nat. Hazards Earth Syst. Sci., 15, 2631-2652.",doi: 10.5194/nhess-15-2631-2015,Scientific paper
214,"Fal, B. (1997) Powódź tysiąclecia?. Wiedza i Życie, October.",http://archiwum.wiz.pl/1997/97101500.asp,News report
215,"Falconer, R.H., Anderson, J.L. (1993), Assessment of the February 1990 Flooding in the River Tay and Subsequent Implementation of a Flood-Warning System. Water and Environment Journal, 7: 134-134.",https://doi.org/10.1111/j.1747-6593.1993.tb00824.x,Scientific paper
216,FEOL (2010) Nagy árvizek Magyarországon. 18.5.2010,https://www.feol.hu/cimlapon/2010/05/nagy-arvizek-magyarorszagon,News report
217,"FFA (2017a) L’ASSURANCE DES CATASTROPHES NATURELLES EN 2015. Etude – janvier 2017. irection des Etudes Economiques et des Statistiques de la FFA, Paris, France.",https://www.mrn.asso.fr/wp-content/uploads/2018/01/2017-chiffres-assurance-des-catastrophes-naturelles-en-2015-ffa.pdf,Insurer/reinsurer publication
218,"FFA (2017b) L’ASSURANCE DES CATASTROPHES NATURELLES EN 2016. Etude – juillet 2017. irection des Etudes Economiques et des Statistiques de la FFA, Paris, France.",https://www.mrn.asso.fr/wp-content/uploads/2017/01/2017-chiffre-assurance-des-catastrophes_naturelles_2016.pdf,Insurer/reinsurer publication
219,FFA (2019) L’ASSURANCE DES CATASTROPHES NATURELLES EN 2018.,https://www.mrn.asso.fr/wp-content/uploads/2019/12/lassurance_des_evenements_naturels_en_2018.pdf,Insurer/reinsurer publication
220,FFA (2021) L’ASSURANCE DES CATASTROPHES NATURELLES EN 2019.,https://www.mrn.asso.fr/wp-content/uploads/2021/03/2021-mrn-lassurance-des-evenements-naturels-en-2019.pdf,Insurer/reinsurer publication
221,FFA (2022) L’ASSURANCE DES CATASTROPHES NATURELLES EN 2020,https://www.mrn.asso.fr/wp-content/uploads/2017/01/2022-lassurance-des-evenements-naturels-en-2020_france-assureurs.pdf,Insurer/reinsurer publication
222,FFSA-GEMA (2011) La tempête Xynthia du 28 février 2010. Bilan chiffré au 31 décembre 2010. ,https://www.mrn.asso.fr/wp-content/uploads/2018/01/2010-bilan-tempete-xynthia-2010-ffsa-gema.pdf,Insurer/reinsurer publication
223,Finans Norge (2023) Naturskadestatistikk (NASK),https://www.finansnorge.no/statistikk/skadeforsikring/naturskadestatistikk-nask/,Insurer/reinsurer publication
224,Floodlist (2022) Floods and flooding news from around the world.,https://floodlist.com/,International disaster database
225,FLOODsite (2006) Flood Risk Analysis for the River Scheldt Estuary ,http://www.floodsite.net/html/partner_area/project_docs/T25_06_01_Scheldt_risk_analysis_D25_1_v1_0_P01.pdf,Government report
226,"Florin-Razvan, M. (2017) Ceauşescu, despre inundaţiile din ’75: „Unii plângeau, alţii râdeau şi alţii furau“.",https://www.historia.ro/sectiune/general/articol/ceausescu-despre-inundatiile-din-75-unii-plangeau-altii-radeau-si-altii-furau,Private webpage
227,Folkebladet Lemvig (2015) WEB-TV: Da Storåen gik over sine bredder for 45 år siden.,https://folkebladetlemvig.dk/holstebro/web-tv-da-storaaen-gik-over-sine-bredder-for-45-aar-siden-2022-11-28,News report
228,"Fortunato, A. B., Freire, P., Bertin, X., Rodrigues, M., Ferreira, J., and Liberato, M. L. R. (2017). A numerical study of the February 15, 1941 storm in the Tagus estuary. Continental Shelf Research, 144, 50–64",https://doi.org/10.1016/j.csr.2017.06.023,Scientific paper
229,Franceinfo (2019) Inondations à Morlaix : comment protéger la ville?. 5.6.2019,https://france3-regions.francetvinfo.fr/bretagne/finistere/morlaix/inondations-morlaix-comment-proteger-ville-1680846.html,News report
230,"Franczak, P. (2016) Lokalne powodzie błyskawiczne w latach 80. i 90. XX wieku w zlewni Górnej Skawy. Zarządzanie Ochroną Przyrody w Lasach, 10, 140-155.",http://dx.doi.org/10.5604/01.3001.0010.0503,Scientific paper
231,"Frandofer, M. and Lehotsky, M. (2014) Morfologicko-sedimentová diferenciácia horského vodného toku a jeho odozva na povodňové udalosti. Geomorphologia Slovaca et Bohemica, 14(1), 1-87.",http://www.asg.sav.sk/gfsb/v0141/GSeB_1_2014.pdf,Scientific paper
232,"Fredriksson, C., Feldmann Eellend, B., Larson, M., Martinez, G. (2017) The role of historical storm events in risk analysis - A study of the coastal flood events in 1872 and 1904 along the south and east coast of Scania, Sweden. VATTEN – Journal of Water Management Research, 73, 93–108",https://www.tidskriftenvatten.se/tsv-artikel/4851-2/,Scientific paper
233,"Fylkesmannen i Nord-Trøndelag (2006) Evalueringsrapport, Håndtering av flommen i Nord-Trøndelag januar-februar 2006.",https://www.fylkesmannen.no/PageFiles/5917/evalueringsrapport_2006.pdf,Government report
234,Gabrovo Daily (2016) Голямото наводнение в Габрово през 1991 г. 8.7.2016.,https://www.gabrovodaily.info/%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F/%D0%B3%D0%BE%D0%BB%D1%8F%D0%BC%D0%BE%D1%82%D0%BE-%D0%BD%D0%B0%D0%B2%D0%BE%D0%B4%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B3%D0%B0%D0%B1%D1%80%D0%BE%D0%B2%D0%BE-%D0%BF%D1%80%D0%B5%D0%B7-1991/,News report
235,"Gams, I., Bognar, A., Lazarević. R. (1997) Former Yugoslavia. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 409-427",https://doi.org/10.1016/S0928-2025(97)80021-1,Scientific paper
236,"Garnier, E., Ciavola, P., Spencer, T., Ferreira, O., Armaroli, C., McIvor, A. (2018) Historical analysis of storm events: Case studies in France, England, Portugal and Italy. Coastal Engineering, 134, 10–23. ",https://doi.org/10.1016/j.coastaleng.2017.06.014,Scientific paper
237,"Gavrilović, L. (1981) Poplave u SR Srbiji u XX veku : uzroci i posledice. Posebna izdanja Srpskog geografskog društva, 52, Srpsko geografsko društvo, Belgrade.",http://www.meteologos.rs/wp-content/uploads/2017/04/POPLAVE-U-SR-SRBIJI-U-XX-VEKU_Ljiljana-Gavrilovic.pdf,Book
238,"Gazzolo, P. (2016) 27 febbraio – 6 marzo 2016 - L'Emilia-Romagna colpita dal maltempo. Regione Emilia Romagna.",https://www.assemblea.emr.it/attivita-1/attivita-dalle-commissioni/commissione-iii/archivio-news-x-legislatura/informative-e-audizioni-svolte-dalla-commissione-iii-x-legislatura/documentazione/EmiliaRomagnamaltempofebmar2016.pdf,Government webpage
239,GDV - Gesamtverband der Deutschen Versicherungswirtschaft e. V. (2012) Naturgefahrenreport 2012.,https://www.gdv.de/resource/blob/63646/8773773d8c7ee6f705a146eaa9bba54c/publikation---naturgefahrenreport-2012-data.pdf ,Insurer/reinsurer publication
240,"Gedächnis des Landes (2023) Chronik, 1975.",https://www.gedaechtnisdeslandes.at/chronik/action/listDetails/controller/Geschichte.html,Private webpage
241,"Geiger, P. (1999) Rheinnot, Krieg, Spione, Russen. Terra Plana, 4/99, 21-26.",http://www.liechtenstein-institut.li/contortionist/0/contortionistUniverses/397/rsc/Publikation_downloadLink/Geiger_Peter_Krieg_Spione_4-99_Terra_Plana.pdf,Scientific paper
242,Geographical Association (2017) Managing Flood Risk - Carlisle Case Study,http://www.geography.org.uk/resources/flooding/carlisle/,Private webpage
243,"Giannoccaro, F., Fays, J. (2014) Retour sur la crue du Gapeau (Var) des 17 et 18 janvier 1999. ",http://www.irma-grenoble.com/01actualite/01articles_afficher.php?id_actualite=587,News report
244,"Girguś, R. (2022) Wyjątki ze źródeł historycznych o nadzwyczajnych zjawiskach hydrologicznych i meteorologicznych na ziemiach polskich w latach 1601-1920. Instytut Meteorologii i Gospodarki Wodnej Państwowy Instytut Badawczy, Warszawa.",https://www.imgw.pl/sites/default/files/2022-02/imgw-pib-monografia_wyjatki-ze-zrodel-historycznych.pdf,Book
245,GIZ (2018) Preliminary Flood Risk Assessment for the Drin/Drim – Buna/Bojana River Basin. Deutsche Gesellschaft für internationale Zusammenarbeit (GIZ) GmbH.,https://www.giz.de/en/downloads/Report%20%E2%80%93%20Preliminary%20Flood%20Risk%20Assessment%20for%20the%20DrinDrim%20%E2%80%93%20BunaBojana%20River%20Basin%20(2018).pdf,Government report
246,"Gjosevski, F. (2016) Slichna poplava shto go pogodi skopsko denovive imalo i na 23. avgust 1929 god",https://www.fakulteti.mk/news/16-08-12/slichna_poplava_shto_go_pogodi_skopsko_denovive_imalo_i_na_23_avgust_1929_god,Private webpage
247,"GKPW - Główny Komitet Przeciwpowodziowy w Warszawie (1988) Zarys monografii powodzi w Polsce w 40-lecie działalności Głównego Komitetu Powodziowego. Ministerstwo Ochrony Środowiska i Zasobów Naturalnych, Warsaw, Poland.",-,Book
248,"Godlewski, G., Caporalini, L., Deuss, B. (2020) “Acqua Alta” and the need for the Mo.S.E. project. Student research project report, TU Delft",http://resolver.tudelft.nl/uuid:ea34a719-79c1-4c6e-b886-e0d92407bc9d,Book
249,Gorod (2013a) Vai zemnieki saņems pavasara plūdu radīto zaudējumu kompensāciju?. 3.5.2013,https://gorod.lv/novosti/192177-vai-zemnieki-sanems-pavasara-pludu-radito-zaudejumu-kompensaciju,News report
250,"Gorod (2013b) Pļaviņās plūdu radītās izmaksas zemākas nekā lēsts iepriekš, Ogrē – vairāk nekā 800 tūkstoši latu. 7.5.2013",https://gorod.lv/novosti/192393-plavinas-pludu-raditas-izmaksas-zemakas-neka-lests-ieprieks-ogre-vairak-neka-800-tukstosi-latu,News report
251,Gorod (2013c) Jēkabpils novads: applūduši gandrīz 2000 ha zemes. 22.4.2013,https://gorod.lv/novosti/190928-jekabpils-novads-appludusi-gandriz-2000-ha-zemes,News report
252,Gorod (2013d) V.Kezika: Pēc aptuveniem aprēķiniem pavasara plūdu radīto bojājumu novēršanai pabalstos tiks izmaksāti vairāk kā 10 tūkst. Latu. 3.5.2013,https://gorod.lv/novosti/192167-vkezika-pec-aptuveniem-aprekiniem-pavasara-pludu-radito-bojajumu-noversanai-pabalstos-tiks-izmaksati-vairak-ka-10-tukst-latu,News report
253,"Grela, J., Słota, H., Zieliński, J. (Eds.) (1999) Dorzecze Wisły: monografia powodzi, lipiec 1997. Instytut Meteorologii i Gospodarki Wodnej, Warszawa.",-,Book
254,"Gretillat, F. (2021) Inondations du 21 juin 2019 au Val-de-Ruz, Évaluation de la contribution des phénomènes de ruissellement et de remontée de nappe dans l'évènement survenu à Villiers et Dombresson. MSc thesis, École polytechnique fédérale de Lausanne, Lausanne, Switzerland.",https://infoscience.epfl.ch/record/295180,Book
255,"Groenemeijer, P., et al. (2015) Past Cases of Extreme Weather Impact on Critical Infrastructure in Europe. D2.2 report, RAIN project.",http://rain-project.eu/wp-content/uploads/2015/11/D2.2-Past-Cases-final.compressed.pdf,Scientific paper
256,"Gutiérrez Abril, V. (2016) Episodios de Inundaciones en España 1995-2014. MSc thesis, University of Oviedo.","https://digibuo.uniovi.es/dspace/bitstream/handle/10651/38157/Virginia%20Gutierrez.pdf,jsessionid=47BC86748909DAA698BAE2BF539C9215?sequence=6",Book
257,"Guzzetti, F. and Tonelli, G. (2004) Information system on hydrological and geomorphological catastrophes in Italy (SICI): a tool for managing landslide and flood hazards. Natural Hazards and Earth System Sciences, 4, 213-232.",doi:10.5194/nhess-4-213-2004,Scientific paper
258,Gymnázium Joachima Barranda Beroun (2022) Historické povodně,https://www.gymberoun.cz/uploads/web_files/dud/dud2015/KrizovaRoztocilovaASokolovaPovodne/historicke%20povodne.html,Private webpage
259,Hamburger Abendblatt (2003) Hochwasser 2003: Aus Fehlern nichts gelernt,http://www.abendblatt.de/vermischtes/article106789742/Hochwasser-2003-Aus-Fehlern-nichts-gelernt.html,News report
260,"Hegg, C., Badoux, A., Bassi, A., Schmid, F. (2001) Unwetterschäden in der Schweiz im Jahre 2000. Wasser, Energie, Luft, 93 (5-6), 117-129.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A7049/datastream/PDF/Hegg-2001-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
261,"Hegg, C., Badoux, A., Frick, E.., Schmid, F. (2002) Unwetterschäden in der Schweiz im Jahre 2001. Wasser, Energie, Luft, 94 (3-4), 99-105.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A6970/datastream/PDF/Hegg-2002-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
262,"Hegg, C., Badoux, A., Graf, C., Rothlisberger, G. (2000) Unwetterschäden in der Schweiz im Jahre 1999. Wasser, Energie, Luft, 92 (3-4), 59-68.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A6929/datastream/PDF/Hegg-2000-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
263,"Hegg, C., Fraefel, M., Frick, E.., Schmid, F., Badoux, A. (2003) Unwetterschäden in der Schweiz im Jahre 2002. Wasser, Energie, Luft, 95 (3-4), 63-70.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A6976/datastream/PDF/Hegg-2003-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
264,"Hellenberg, T., and Kentala, J. (2008) Breakers of the Century - Flash Flooding in January 2005 in the Gulf of Finland. CiVFRO Working Papers 1/2008.",-,Scientific paper
265,Hellovidék (2023) Pusztító árvizek Magyarországon: ezek a legveszélyeztetettebb régiók itthon. 18.04.2023,https://www.hellovidek.hu/eletmod/2023/04/18/pusztito-arvizek-magyarorszagon-ezek-a-legveszelyeztetettebb-regiok-itthon,News report
266,"Hernebring, C.,  Milotti, S., Steen Kronborg, S., Wolf, T., Mårtensson, E. (2015) Skyfallet i sydvästra Skåne 2014-08-31 Fokuserat mot konsekvenser och relation till regnstatistik i Malmö. VATTEN – Journal of Water Management and Research, 71, 85–99.",https://www.tidskriftenvatten.se/wp-content/uploads/2017/04/48_article_4764.pdf,Scientific paper
267,"Heyse, I. (1997) Belgium. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 31-59",https://doi.org/10.1016/S0928-2025(97)80003-X,Scientific paper
268,Highland Radio (2017) North West flooding was “unprecedented” – Met Eireann. 24.8.2017,http://highlandradio.com/2017/08/24/north-west-flooding-was-unprecedented-met-eireann/,News report
269,"Hilker, N., Badoux, A., and Hegg, C. (2007a) Unwetterschaden in der Schweiz im Jahre 2005. Wasser Energie Luft, 99, 1, 31-41",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl:7069,Scientific paper
270,"Hilker, N., Badoux, A., and Hegg, C. (2007b) Unwetterschaden in der Schweiz im Jahre 2006. Wasser Energie Luft, 99, 2, 137-145",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl:7070,Scientific paper
271,"Hilker, N., Badoux, A., and Hegg, C. (2008) Unwetterschaden in der Schweiz im Jahre 2007. Wasser Energie Luft, 100, 2, 115-123",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl:7099,Scientific paper
272,"Hilker, N., Badoux, A., and Hegg, C. (2009) The Swiss flood and landslide damage database 1972–2007. Nat. Hazards Earth Syst. Sci., 9, 913-925.",doi:10.5194/nhess-9-913-2009,Scientific paper
273,"Hilker, N., Badoux, A., and Hegg, C. (2010) Unwetterschaden in der Schweiz im Jahre 2009. Wasser Energie Luft, 102 (1), 1-6.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A7143/datastream/PDF/Hilker-2010-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
274,"Hilker, N., Badoux, A., and Hegg, C. (2011) Unwetterschaden in der Schweiz im Jahre 2010. Wasser Energie Luft, 103 (1), 1-6.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A7161/datastream/PDF/Hilker-2011-Unwettersch%C3%A4den_in_der_Schweiz_im-%28published_version%29.pdf,Scientific paper
275,"Himmelsbach, I., Glaser, R., Schoenbein, J., Riemann, D., and Martin, B.: (2015) Reconstruction of flood events based on documentary data and transnational flood risk analysis of the Upper Rhine and its French and German tributaries since AD 1480. Hydrology and Earth System Sciences 19, 4149-4164.",doi:10.5194/hess-19-4149-2015,Scientific paper
276,"Hofstede, J. and Hamann, M. (2022) The 1872 catastrophic storm surge at the Baltic Sea coast of Schleswig-Holstein, lessons learned? Die Küste, 92 - online first",https://doi.org/10.18171/1.092101,Scientific paper
277,"Hohensinner, S. (2020) Historische Hochwässer der Wiener Donau und ihrer Zubringer. Materialien zur Umweltgeschichte Österreichs Nr. 1. Wien, Austria, 66 pp.",https://boku.ac.at/fileadmin/data/themen/Zentrum_fuer_Umweltgeschichte/ZUG_Materialien/MUOe_01_Hohensinner_2020.pdf,Book
278,HotNews (2007a) Peste 70 de localitati au fost afectate de inundatii. 14.2.2007,https://www.hotnews.ro/stiri-arhiva-1116657-peste-70-localitati-fost-afectate-inundatii.htm,News report
